InfoType1,InfoType2,Freq,PurchasingType,BuildingType,Category1,Category2,Category3,YYYYMMDD,AreaName,Values,UpdatedAt,UpdatedBy
부동산관련지수,부동산시장_소비심리지수,M,,,부동산시장,,,2016-05-01,전국,116.6,"2018-03-03 00:00:00",jinsung
부동산관련지수,부동산시장_소비심리지수,M,,,부동산시장,,,2016-06-01,전국,116.1,"2018-03-03 00:00:00",jinsung
부동산관련지수,부동산시장_소비심리지수,M,,,부동산시장,,,2016-07-01,전국,119.1,"2018-03-03 00:00:00",jinsung
부동산관련지수,부동산시장_소비심리지수,M,,,부동산시장,,,2016-08-01,전국,121.9,"2018-03-03 00:00:00",jinsung
부동산관련지수,부동산시장_소비심리지수,M,,,부동산시장,,,2016-09-01,전국,122.1,"2018-03-03 00:00:00",jinsung
부동산관련지수,부동산시장_소비심리지수,M,,,부동산시장,,,2016-10-01,전국,123.2,"2018-03-03 00:00:00",jinsung
부동산관련지수,부동산시장_소비심리지수,M,,,부동산시장,,,2016-11-01,전국,113.2,"2018-03-03 00:00:00",jinsung
부동산관련지수,부동산시장_소비심리지수,M,,,부동산시장,,,2016-12-01,전국,104.3,"2018-03-03 00:00:00",jinsung
부동산관련지수,부동산시장_소비심리지수,M,,,부동산시장,,,2017-01-01,전국,107.4,"2018-03-03 00:00:00",jinsung
부동산관련지수,부동산시장_소비심리지수,M,,,부동산시장,,,2017-02-01,전국,111.2,"2018-03-03 00:00:00",jinsung
부동산관련지수,부동산시장_소비심리지수,M,,,부동산시장,,,2017-03-01,전국,111.5,"2018-03-03 00:00:00",jinsung
부동산관련지수,부동산시장_소비심리지수,M,,,부동산시장,,,2017-04-01,전국,112.1,"2018-03-03 00:00:00",jinsung
부동산관련지수,부동산시장_소비심리지수,M,,,부동산시장,,,2017-05-01,전국,115.2,"2018-03-03 00:00:00",jinsung
부동산관련지수,부동산시장_소비심리지수,M,,,부동산시장,,,2017-06-01,전국,114.2,"2018-03-03 00:00:00",jinsung
부동산관련지수,부동산시장_소비심리지수,M,,,부동산시장,,,2017-07-01,전국,118.1,"2018-03-03 00:00:00",jinsung
부동산관련지수,부동산시장_소비심리지수,M,,,부동산시장,,,2017-08-01,전국,112.1,"2018-03-03 00:00:00",jinsung
부동산관련지수,부동산시장_소비심리지수,M,,,부동산시장,,,2017-09-01,전국,110.5,"2018-03-03 00:00:00",jinsung
부동산관련지수,부동산시장_소비심리지수,M,,,부동산시장,,,2017-10-01,전국,109.9,"2018-03-03 00:00:00",jinsung
부동산관련지수,부동산시장_소비심리지수,M,,,부동산시장,,,2017-11-01,전국,106.4,"2018-03-03 00:00:00",jinsung
